fund_name,cagr_1y,cagr_3y,cagr_5y
axis_bluechip,5.950795095094374,7.254128943288429,6.430067509144122
hdfc_top100,0.5216983325582847,13.550012975198932,14.742581292015489
icici_bluechip,-2.4942837966433817,11.33801033103834,8.228171000419193
kotak_bluechip,1.2507145893493332,19.094235319570572,18.630778530117276
nippon_largecap,-0.9740119335318598,15.12266356968377,15.988499479808006
sbi_bluechip,-2.8148833253008987,-2.292946729510359,-7.537355565753923
