fund_name,sharpe_ratio
axis_bluechip,0.29769931099314156
hdfc_top100,1.0947237494359694
icici_bluechip,0.6189579423561854
kotak_bluechip,0.6937574256932734
nippon_largecap,0.5659579970503883
sbi_bluechip,-0.6864470182284425
