date,nav,fund_name,daily_return
2013-05-06,24.726,axis_bluechip,0.00023057972597406717
2013-05-07,24.7318,axis_bluechip,0.00023457089703149414
2013-05-08,24.7375,axis_bluechip,0.00023047250907737293
2013-05-09,24.7432,axis_bluechip,0.00023041940373924596
2013-05-10,24.7491,axis_bluechip,0.0002384493517408881
2013-05-12,24.7604,axis_bluechip,0.0004565822595570257
2013-05-13,24.7661,axis_bluechip,0.00023020629715198027
2013-05-14,24.7718,axis_bluechip,0.00023015331440956466
2013-05-15,24.7776,axis_bluechip,0.00023413720440190744
2013-05-16,24.7833,axis_bluechip,0.0002300464936071389
2013-05-17,24.7891,axis_bluechip,0.00023402855955434454
2013-05-19,24.8004,axis_bluechip,0.0004558455127454675
2013-05-20,24.8061,axis_bluechip,0.00022983500266127166
2013-05-21,24.8118,axis_bluechip,0.0002297821906709352
2013-05-22,24.8174,axis_bluechip,0.00022569906254266137
2013-05-23,24.823,axis_bluechip,0.0002256481339706351
2013-05-24,24.8285,axis_bluechip,0.0002215687064415217
2013-05-26,24.8398,axis_bluechip,0.0004551221378659154
2013-05-27,24.8455,axis_bluechip,0.00022947044662191551
2013-05-28,24.8511,axis_bluechip,0.0002253929282967082
2013-05-29,24.8568,axis_bluechip,0.00022936610451851358
2013-05-30,24.8624,axis_bluechip,0.0002252904637765063
2013-05-31,24.8679,axis_bluechip,0.0002212175815687889
2013-06-02,24.8791,axis_bluechip,0.00045037980689977
2013-06-03,24.8847,axis_bluechip,0.00022508852812186397
2013-06-04,24.8903,axis_bluechip,0.0002250378746779802
2013-06-05,24.8958,axis_bluechip,0.00022096961466933074
2013-06-06,24.9014,axis_bluechip,0.00022493753966523755
2013-06-07,24.907,axis_bluechip,0.00022488695414724091
2013-06-09,24.9182,axis_bluechip,0.0004496727827518754
2013-06-10,24.9237,axis_bluechip,0.00022072220304836243
2013-06-11,24.9292,axis_bluechip,0.00022067349550836113
2013-06-12,24.9347,axis_bluechip,0.00022062480946027918
2013-06-13,24.9402,axis_bluechip,0.00022057614489057187
2013-06-14,24.9455,axis_bluechip,0.00021250831990116126
2013-06-16,24.9567,axis_bluechip,0.0004489787737267381
2013-06-17,24.9622,axis_bluechip,0.00022038170110616484
2013-06-18,24.9678,axis_bluechip,0.000224339200871837
2013-06-19,24.9733,axis_bluechip,0.00022028372543836383
2013-06-20,24.9788,axis_bluechip,0.00022023521120573264
2013-06-21,24.9844,axis_bluechip,0.00022419011321606064
2013-06-23,24.9955,axis_bluechip,0.0004442772289907637
2013-06-24,25.0009,axis_bluechip,0.00021603888699961438
2013-06-25,25.0065,axis_bluechip,0.000223991936290302
2013-06-26,25.0121,axis_bluechip,0.0002239417751384032
2013-06-27,25.0177,axis_bluechip,0.0002238916364480925
2013-06-28,25.0257,axis_bluechip,0.00031977360029089574
2013-07-01,25.0444,axis_bluechip,0.0007472318456627214
2013-07-02,25.0506,axis_bluechip,0.0002475603328488951
2013-07-03,25.0562,axis_bluechip,0.0002235475397796005
2013-07-04,25.0619,axis_bluechip,0.00022748860561461193
2013-07-05,25.0681,axis_bluechip,0.00024738746862773553
2013-07-07,25.0783,axis_bluechip,0.00040689162720730643
2013-07-08,25.0838,axis_bluechip,0.0002193131113352731
2013-07-09,25.0893,axis_bluechip,0.00021926502364078004
2013-07-10,25.0948,axis_bluechip,0.00021921695702942223
2013-07-11,25.1004,axis_bluechip,0.00022315380078752334
2013-07-12,25.1064,axis_bluechip,0.00023904001529850838
2013-07-14,25.117,axis_bluechip,0.00042220310359120106
2013-07-15,25.1225,axis_bluechip,0.00021897519608216065
2013-07-16,25.0654,axis_bluechip,-0.002272862971439915
2013-07-17,25.0747,axis_bluechip,0.0003710293871233006
2013-07-18,25.0859,axis_bluechip,0.0004466653638925955
2013-07-19,25.0951,axis_bluechip,0.0003667398817661649
2013-07-21,25.1088,axis_bluechip,0.0005459233077373948
2013-07-22,25.1157,axis_bluechip,0.00027480405276247843
2013-07-23,25.12,axis_bluechip,0.00017120765099121193
2013-07-24,25.0935,axis_bluechip,-0.0010549363057326122
2013-07-25,25.1012,axis_bluechip,0.0003068523721281302
2013-07-26,25.109,axis_bluechip,0.0003107421159149748
2013-07-28,25.1236,axis_bluechip,0.0005814648134134792
2013-07-29,25.131,axis_bluechip,0.0002945437755734748
2013-07-30,25.1385,axis_bluechip,0.0002984361943416669
2013-07-31,25.146,axis_bluechip,0.0002983471567516993
2013-08-01,25.1536,axis_bluechip,0.0003022349479042674
2013-08-02,25.1607,axis_bluechip,0.0002822657591754485
2013-08-04,25.1748,axis_bluechip,0.0005603977631782886
2013-08-05,25.1832,axis_bluechip,0.00033366700033354846
2013-08-06,25.1904,axis_bluechip,0.00028590488897362043
2013-08-07,25.1974,axis_bluechip,0.0002778836382113514
2013-08-08,25.2051,axis_bluechip,0.0003055870843817754
2013-08-11,25.2278,axis_bluechip,0.000900611384203831
2013-08-12,25.2342,axis_bluechip,0.00025368839137795973
2013-08-13,25.2414,axis_bluechip,0.00028532705613804055
2013-08-14,25.2486,axis_bluechip,0.00028524566783150185
2013-08-15,25.2559,axis_bluechip,0.0002891249415808428
2013-08-16,25.263,axis_bluechip,0.00028112243079836396
2013-08-18,25.2777,axis_bluechip,0.0005818786367413065
2013-08-19,25.2847,axis_bluechip,0.0002769239289968084
2013-08-20,25.2918,axis_bluechip,0.0002808022242699604
2013-08-21,25.2993,axis_bluechip,0.00029653879913649206
2013-08-22,25.3066,axis_bluechip,0.0002885455328804909
2013-08-23,25.3141,axis_bluechip,0.0002963653750405193
2013-08-25,25.3289,axis_bluechip,0.0005846544020922106
2013-08-26,25.3361,axis_bluechip,0.0002842602718633458
2013-08-27,25.3433,axis_bluechip,0.0002841794909240747
2013-08-28,25.3507,axis_bluechip,0.00029199038799210264
2013-08-29,25.3581,axis_bluechip,0.00029190515449273313
2013-08-30,25.3659,axis_bluechip,0.0003075940232115659
2013-09-01,25.3804,axis_bluechip,0.0005716335710541642
2013-09-02,25.3877,axis_bluechip,0.00028762352051181495
2013-09-03,25.3949,axis_bluechip,0.0002836019017082858
2013-09-04,25.403,axis_bluechip,0.00031896168128242586
2013-09-05,25.4121,axis_bluechip,0.0003582254064480317
2013-09-06,25.4198,axis_bluechip,0.0003030052612731371
2013-09-09,25.4408,axis_bluechip,0.000826127664261822
2013-09-10,25.4483,axis_bluechip,0.0002948020502500093
2013-09-11,25.4558,axis_bluechip,0.00029471516761425676
2013-09-12,25.4632,axis_bluechip,0.00029069995835917517
2013-09-13,25.4707,axis_bluechip,0.0002945427126206379
2013-09-15,25.4852,axis_bluechip,0.0005692815666626938
2013-09-16,25.4927,axis_bluechip,0.0002942884497669773
2013-09-17,25.5003,axis_bluechip,0.0002981245611488603
2013-09-18,25.5079,axis_bluechip,0.00029803570938380375
2013-09-19,25.5168,axis_bluechip,0.0003489115136878773
2013-09-20,25.5251,axis_bluechip,0.00032527589666409007
2013-09-22,25.5398,axis_bluechip,0.000575903718300852
2013-09-23,25.5472,axis_bluechip,0.0002897438507740713
2013-09-24,25.5544,axis_bluechip,0.00028183127700875943
2013-09-25,25.5616,axis_bluechip,0.0002817518705191535
2013-09-26,25.5691,axis_bluechip,0.00029340886329487503
2013-09-27,25.5767,axis_bluechip,0.00029723377044943433
2013-09-29,25.5911,axis_bluechip,0.0005630124292814731
2013-09-30,25.5987,axis_bluechip,0.00029697824634355996
2013-10-01,25.6067,axis_bluechip,0.0003125158699464059
2013-10-02,25.6141,axis_bluechip,0.00028898686671841034
2013-10-03,25.6214,axis_bluechip,0.0002849992777416155
2013-10-04,25.629,axis_bluechip,0.0002966270383351066
2013-10-06,25.6434,axis_bluechip,0.0005618635139879036
2013-10-07,25.6508,axis_bluechip,0.00028857327811437905
2013-10-08,25.6587,axis_bluechip,0.00030798259703401776
2013-10-09,25.6659,axis_bluechip,0.00028060657788597787
2013-10-10,25.673,axis_bluechip,0.00027663163964630755
2013-10-11,25.6801,axis_bluechip,0.00027655513574575963
2013-10-13,25.694,axis_bluechip,0.0005412751507976044
2013-10-14,25.7011,axis_bluechip,0.00027632910407104916
2013-10-15,25.7083,axis_bluechip,0.0002801436514390243
2013-10-16,25.7154,axis_bluechip,0.0002761753986066928
2013-10-17,25.7225,axis_bluechip,0.00027609914681470116
2013-10-18,25.7294,axis_bluechip,0.0002682476431139502
2013-10-20,25.743,axis_bluechip,0.0005285782023676244
2013-10-21,25.75,axis_bluechip,0.00027191857980812806
2013-10-22,25.757,axis_bluechip,0.00027184466019414266
2013-10-23,25.764,axis_bluechip,0.0002717707807584624
2013-10-24,25.771,axis_bluechip,0.00027169694146866874
2013-10-25,25.7779,axis_bluechip,0.00026774281168751024
2013-10-27,25.7917,axis_bluechip,0.0005353422893252802
2013-10-28,25.7986,axis_bluechip,0.00026752792565054584
2013-10-29,25.8056,axis_bluechip,0.0002713325529291044
2013-10-30,25.8127,axis_bluechip,0.00027513407942469925
2013-10-31,25.8195,axis_bluechip,0.00026343621550628527
2013-11-01,25.8264,axis_bluechip,0.00026723987683729966
2013-11-04,25.8466,axis_bluechip,0.0007821454016045948
2013-11-05,25.8532,axis_bluechip,0.0002553527349826723
2013-11-06,25.8599,axis_bluechip,0.0002591555397397638
2013-11-07,25.8666,axis_bluechip,0.0002590883955466694
2013-11-08,25.8733,axis_bluechip,0.0002590212861375285
2013-11-10,25.8867,axis_bluechip,0.000517908422968949
2013-11-11,25.8933,axis_bluechip,0.0002549571787828775
2013-11-12,25.8999,axis_bluechip,0.00025489219218877146
2013-11-13,25.9068,axis_bluechip,0.00026641029502050273
2013-11-14,25.9133,axis_bluechip,0.0002508993777694535
2013-11-17,25.9329,axis_bluechip,0.0007563683513871489
2013-11-18,25.9394,axis_bluechip,0.00025064686170850337
2013-11-19,25.946,axis_bluechip,0.00025443919288803407
2013-11-20,25.9525,axis_bluechip,0.0002505203114160359
2013-11-21,25.9591,axis_bluechip,0.0002543107600423422
2013-11-22,25.9656,axis_bluechip,0.00025039388884828817
2013-11-24,25.9785,axis_bluechip,0.0004968111655421215
2013-11-25,25.985,axis_bluechip,0.00025020690186106087
2013-11-26,25.9914,axis_bluechip,0.0002462959399653908
2013-11-27,25.9979,axis_bluechip,0.0002500827196689759
2013-11-28,26.0044,axis_bluechip,0.00025002019393860486
2013-11-29,26.0108,axis_bluechip,0.0002461121963974744
2013-12-01,26.0236,axis_bluechip,0.000492103280175904
2013-12-02,26.03,axis_bluechip,0.00024593061682476325
2013-12-03,26.0368,axis_bluechip,0.0002612370341912307
2013-12-04,26.0431,axis_bluechip,0.00024196521845998298
2013-12-05,26.0494,axis_bluechip,0.0002419066854559837
2013-12-06,26.0558,axis_bluechip,0.00024568704077654324
2013-12-08,26.0686,axis_bluechip,0.0004912533869618763
2013-12-09,26.0751,axis_bluechip,0.0002493421204052826
2013-12-10,26.0815,axis_bluechip,0.00024544488803490694
2013-12-11,26.0879,axis_bluechip,0.00024538465962464784
2013-12-12,26.0942,axis_bluechip,0.0002414912660657631
2013-12-13,26.1007,axis_bluechip,0.0002490975005939866
2013-12-15,26.1136,axis_bluechip,0.000494239618094694
2013-12-16,26.1199,axis_bluechip,0.00024125359965676552
2013-12-17,26.1264,axis_bluechip,0.0002488524075512366
2013-12-18,26.1328,axis_bluechip,0.000244962949353944
2013-12-19,26.1391,axis_bluechip,0.0002410763484967937
2013-12-20,26.1455,axis_bluechip,0.00024484393112222946
2013-12-22,26.1582,axis_bluechip,0.0004857432445355414
2013-12-23,26.1645,axis_bluechip,0.0002408422597885984
2013-12-24,26.1709,axis_bluechip,0.00024460624128108677
2013-12-25,26.1774,axis_bluechip,0.000248367461569865
2013-12-26,26.1837,axis_bluechip,0.0002406656123221662
2013-12-27,26.19,axis_bluechip,0.000240607706321061
2013-12-29,26.2029,axis_bluechip,0.0004925544100802259
2013-12-30,26.2093,axis_bluechip,0.00024424777410136933
2013-12-31,26.2169,axis_bluechip,0.0002899734063863679
2014-01-01,26.2235,axis_bluechip,0.00025174601116084716
2014-01-02,26.2298,axis_bluechip,0.00024024253055454636
2014-01-03,26.2362,axis_bluechip,0.00024399728553015088
2014-01-05,26.2489,axis_bluechip,0.0004840640031711363
2014-01-06,26.2553,axis_bluechip,0.00024381974101772563
2014-01-07,26.2617,axis_bluechip,0.00024376030744277521
2014-01-08,26.2681,axis_bluechip,0.00024370090283576396
2014-01-09,26.2744,axis_bluechip,0.00023983462831345115
2014-01-10,26.2807,axis_bluechip,0.0002397771214566191
2014-01-12,26.2934,axis_bluechip,0.0004832443580269352
2014-01-13,26.2998,axis_bluechip,0.00024340709075287847
2014-01-14,26.3061,axis_bluechip,0.00023954554787497528
2014-01-15,26.3125,axis_bluechip,0.0002432895792230383
2014-01-16,26.3189,axis_bluechip,0.00024323040380047622
2014-01-17,26.3252,axis_bluechip,0.00023937170626431303
2014-01-19,26.3379,axis_bluechip,0.00048242748393190205
2014-01-20,26.3443,axis_bluechip,0.0002429958348995065
2014-01-21,26.3506,axis_bluechip,0.00023914091473287158
2014-01-22,26.357,axis_bluechip,0.00024287872002903832
2014-01-23,26.3633,axis_bluechip,0.00023902568577605088
2014-01-24,26.3696,axis_bluechip,0.00023896856615057693
2014-01-26,26.3823,axis_bluechip,0.00048161519325296
2014-01-27,26.3887,axis_bluechip,0.00024258688590461652
2014-01-28,26.3949,axis_bluechip,0.00023494905016163692
2014-01-29,26.4011,axis_bluechip,0.0002348938620717611
2014-01-30,26.4072,axis_bluechip,0.00023105097893649784
2014-01-31,26.4134,axis_bluechip,0.00023478445272506754
2014-02-02,26.4258,axis_bluechip,0.0004694586838498438
2014-02-03,26.4319,axis_bluechip,0.0002308350172937068
2014-02-04,26.4381,axis_bluechip,0.0002345650520771958
2014-02-05,26.4443,axis_bluechip,0.00023451004421648491
2014-02-06,26.4505,axis_bluechip,0.00023445506214958556
2014-02-07,26.4568,axis_bluechip,0.00023818075272674655
2014-02-09,26.4692,axis_bluechip,0.0004686885791176376
2014-02-10,26.4754,axis_bluechip,0.0002342345065207141
2014-02-11,26.4816,axis_bluechip,0.00023417965356520298
2014-02-12,26.4878,axis_bluechip,0.0002341248262944795
2014-02-13,26.494,axis_bluechip,0.00023407002469055804
2014-02-14,26.5002,axis_bluechip,0.00023401524873545299
2014-02-16,26.5127,axis_bluechip,0.00047169455324858056
2014-02-17,26.5189,axis_bluechip,0.00023385019254917871
2014-02-18,26.5252,axis_bluechip,0.00023756641489658392
2014-02-19,26.5314,axis_bluechip,0.00023373999065046114
2014-02-20,26.5376,axis_bluechip,0.00023368536903434212
2014-02-21,26.5438,axis_bluechip,0.00023363077294091816
2014-02-23,26.5563,axis_bluechip,0.0004709197628069983
2014-02-24,26.5625,axis_bluechip,0.00023346625847731062
2014-02-25,26.569,axis_bluechip,0.0002447058823529247
2014-02-26,26.5753,axis_bluechip,0.00023711844630969203
2014-02-27,26.5816,axis_bluechip,0.00023706223448094477
2014-02-28,26.5879,axis_bluechip,0.00023700604929732805
2014-03-02,26.6005,axis_bluechip,0.0004738997814794921
2014-03-03,26.6068,axis_bluechip,0.00023683765342763508
2014-03-04,26.6132,axis_bluechip,0.0002405400123275392
2014-03-05,26.6196,axis_bluechip,0.00024048216674432688
2014-03-06,26.626,axis_bluechip,0.0002404243489759761
2014-03-07,26.6326,axis_bluechip,0.00024787801397119225
2014-03-09,26.6458,axis_bluechip,0.0004956331713765749
2014-03-10,26.6523,axis_bluechip,0.00024394088374157796
2014-03-11,26.6589,axis_bluechip,0.0002476334125010027
2014-03-12,26.6656,axis_bluechip,0.00025132319788157
2014-03-13,26.6724,axis_bluechip,0.00025501020040796796
2014-03-14,26.6792,axis_bluechip,0.00025494518678481626
2014-03-17,26.6993,axis_bluechip,0.0007533959039252025
2014-03-18,26.7062,axis_bluechip,0.00025843374170841926
2014-03-19,26.7131,axis_bluechip,0.0002583669709657066
2014-03-20,26.7201,axis_bluechip,0.0002620437163787237
2014-03-21,26.727,axis_bluechip,0.00025823256649504245
2014-03-23,26.7409,axis_bluechip,0.00052007333408155
2014-03-24,26.7484,axis_bluechip,0.0002804692437428091
2014-03-25,26.7554,axis_bluechip,0.0002616978959488758
2014-03-26,26.7624,axis_bluechip,0.0002616294280779474
2014-03-27,26.7694,axis_bluechip,0.0002615609960243681
2014-03-28,26.7777,axis_bluechip,0.0003100555111432701
2014-03-31,26.805,axis_bluechip,0.0010195050359067537
2014-04-01,26.8131,axis_bluechip,0.00030218242865132083
2014-04-02,26.8201,axis_bluechip,0.0002610664190265677
2014-04-03,26.8272,axis_bluechip,0.000264726828013373
2014-04-04,26.8337,axis_bluechip,0.00024229140573739372
2014-04-06,26.8477,axis_bluechip,0.000521732001177666
2014-04-07,26.8542,axis_bluechip,0.0002421064001758566
2014-04-08,26.8612,axis_bluechip,0.0002606668603049034
2014-04-09,26.8678,axis_bluechip,0.0002457075633255368
2014-04-10,26.8747,axis_bluechip,0.0002568129880378134
2014-04-11,26.8814,axis_bluechip,0.0002493051085221687
2014-04-14,26.9019,axis_bluechip,0.000762609090300348
2014-04-15,26.9086,axis_bluechip,0.0002490530408632008
2014-04-16,26.9154,axis_bluechip,0.0002527073129037216
2014-04-17,26.9221,axis_bluechip,0.00024892812293320077
2014-04-20,26.9423,axis_bluechip,0.0007503129399266673
2014-04-21,26.949,axis_bluechip,0.000248679585633127
2014-04-22,26.9557,axis_bluechip,0.00024861775947160325
2014-04-23,26.9624,axis_bluechip,0.00024855596404460556
2014-04-24,26.9691,axis_bluechip,0.00024849419932948535
2014-04-25,26.9753,axis_bluechip,0.00022989272908624514
2014-04-27,26.9891,axis_bluechip,0.0005115791112610957
2014-04-28,26.9958,axis_bluechip,0.000248248366933268
2014-04-29,27.0024,axis_bluechip,0.0002444824750518215
2014-04-30,27.009,axis_bluechip,0.0002444227179805303
2014-05-01,27.0157,axis_bluechip,0.00024806545966149507
2014-05-02,27.0224,axis_bluechip,0.0002480039384507027
2014-05-04,27.0356,axis_bluechip,0.0004884836283971516
2014-05-05,27.0422,axis_bluechip,0.00024412256432260193
2014-05-06,27.0488,axis_bluechip,0.00024406298304135987
2014-05-07,27.0553,axis_bluechip,0.00024030640915673196
2014-05-08,27.0619,axis_bluechip,0.00024394480933498386
2014-05-09,27.0686,axis_bluechip,0.00024758054682028074
2014-05-11,27.0815,axis_bluechip,0.00047656694472553163
2014-05-12,27.0881,axis_bluechip,0.00024370880490387492
2014-05-13,27.0947,axis_bluechip,0.00024364942539345513
2014-05-14,27.1012,axis_bluechip,0.00023989931610235438
2014-05-15,27.1077,axis_bluechip,0.00023984177822389263
2014-05-16,27.1137,axis_bluechip,0.0002213393242509465
2014-05-18,27.1274,axis_bluechip,0.000505279618790544
2014-05-19,27.1338,axis_bluechip,0.0002359238260947194
2014-05-20,27.1406,axis_bluechip,0.0002506099403694062
2014-05-21,27.1474,axis_bluechip,0.0002505471507632251
2014-05-22,27.154,axis_bluechip,0.00024311720459424535
2014-05-23,27.1604,axis_bluechip,0.00023569271562196015
2014-05-25,27.1733,axis_bluechip,0.0004749561862122942
2014-05-26,27.1798,axis_bluechip,0.0002392053964737073
2014-05-27,27.1863,axis_bluechip,0.00023914819093584505
2014-05-28,27.1928,axis_bluechip,0.0002390910127527679
2014-05-29,27.1994,axis_bluechip,0.00024271130593400692
2014-05-30,27.206,axis_bluechip,0.0002426524114502726
2014-06-01,27.2189,axis_bluechip,0.0004741601117401739
2014-06-02,27.2252,axis_bluechip,0.0002314568186077004
2014-06-03,27.2319,axis_bluechip,0.00024609552914212074
2014-06-04,27.2385,axis_bluechip,0.00024236281713729824
2014-06-05,27.2449,axis_bluechip,0.0002349615434036334
2014-06-06,27.2514,axis_bluechip,0.0002385767611552403
2014-06-08,27.2643,axis_bluechip,0.0004733701754771058
2014-06-09,27.2708,axis_bluechip,0.00023840700109678536
2014-06-10,27.2773,axis_bluechip,0.00023835017674578296
2014-06-11,27.2838,axis_bluechip,0.00023829337947667284
2014-06-12,27.2902,axis_bluechip,0.00023457143066574204
2014-06-13,27.2963,axis_bluechip,0.0002235234626348781
2014-06-15,27.3094,axis_bluechip,0.00047991852375606214
2014-06-16,27.3157,axis_bluechip,0.00023068979911666787
2014-06-17,27.3222,axis_bluechip,0.00023795839022966447
2014-06-18,27.3286,axis_bluechip,0.0002342417521283835
2014-06-19,27.3352,axis_bluechip,0.0002415052362725323
2014-06-20,27.3415,axis_bluechip,0.00023047206532234021
2014-06-22,27.3542,axis_bluechip,0.00046449536418990967
2014-06-23,27.3605,axis_bluechip,0.00023031198134115805
2014-06-24,27.3668,axis_bluechip,0.00023025894994610496
2014-06-25,27.3732,axis_bluechip,0.0002338600055542539
2014-06-26,27.3796,axis_bluechip,0.0002338053278387875
2014-06-27,27.386,axis_bluechip,0.0002337506756855401
2014-06-29,27.3987,axis_bluechip,0.0004637405973855202
2014-06-30,27.4057,axis_bluechip,0.0002554865741803969
2014-07-01,27.4131,axis_bluechip,0.00027001682131810867
2014-07-02,27.4196,axis_bluechip,0.00023711291316930172
2014-07-03,27.426,axis_bluechip,0.00023340967774876376
2014-07-04,27.4323,axis_bluechip,0.00022970903522212538
2014-07-06,27.4449,axis_bluechip,0.000459312562198555
2014-07-07,27.4513,axis_bluechip,0.00023319450972669742
2014-07-08,27.4576,axis_bluechip,0.00022949732799548705
2014-07-09,27.4639,axis_bluechip,0.00022944467105645572
2014-07-10,27.4701,axis_bluechip,0.0002257508948109166
2014-07-11,27.4762,axis_bluechip,0.00022205962118815314
2014-07-13,27.4888,axis_bluechip,0.00045857869719978517
2014-07-14,27.495,axis_bluechip,0.00022554640435368256
